cityid,citylevel,min_htlh_book_per_pcnt,max_htlh_book_per_pcnt,min_htlh_log_novoters,max_htlh_log_novoters,min_htlh_isreturn,max_htlh_isreturn,min_htlr_s_price_per_hisprice,max_htlr_s_price_per_hisprice,min_htlr_avg_by_price,max_htlr_avg_by_price,min_htlr_rev_by_price,max_htlr_rev_by_price,min_userh_meanprice,max_userh_meanprice,min_userh_is_price_sensity,max_userh_is_price_sensity,min_userh_ordernum,max_userh_ordernum,min_poi_dist_wilson,max_poi_dist_wilson,min_inter_star_dist_1,max_inter_star_dist_1,min_inter_star_dist_2,max_inter_star_dist_2,min_inter_star_dist_3,max_inter_star_dist_3,min_inter_star_dist_4,max_inter_star_dist_4,min_inter_star_dist_5,max_inter_star_dist_5,min_inter_log_ciisum_dist_1,max_inter_log_ciisum_dist_1,min_inter_log_ciisum_dist_2,max_inter_log_ciisum_dist_2,min_inter_log_ciisum_dist_3,max_inter_log_ciisum_dist_3,min_inter_log_ciisum_dist_4,max_inter_log_ciisum_dist_4,min_inter_log_ciisum_dist_5,max_inter_log_ciisum_dist_5,min_inter_commissionfirst_dist_1,max_inter_commissionfirst_dist_1,min_inter_commissionfirst_dist_2,max_inter_commissionfirst_dist_2,min_inter_commissionfirst_dist_3,max_inter_commissionfirst_dist_3,min_inter_commissionfirst_dist_4,max_inter_commissionfirst_dist_4,min_inter_commissionfirst_dist_5,max_inter_commissionfirst_dist_5,min_inter_s_price_dist_1,max_inter_s_price_dist_1,min_inter_s_price_dist_2,max_inter_s_price_dist_2,min_inter_s_price_dist_3,max_inter_s_price_dist_3,min_inter_s_price_dist_4,max_inter_s_price_dist_4,min_inter_s_price_dist_5,max_inter_s_price_dist_5,min_userh_meanprice_delta_abs,max_userh_meanprice_delta_abs,d
44,LevelThree,0,0.049129963,1.9802417,8.092457,0,0.98921484,0.5169331,4.9564905,0.35228416,2.1056044,0.011333333,0.016333334,122.23821,719.83997,-5.82E-06,0.48084506,1,43,0,0.24462526,0,0.02,0,0.004,0,0.002352941,0,0.001188386,0,3.45E-04,0,0.017855288,0,0.003541517,0,0.001890401,0,9.03E-04,0,1.41E-04,2.87E-09,5.13684,0,0.5896634,1.64E-10,0.37155128,1.02E-10,0.14608112,2.10E-10,0.014036175,0,2.4326875,0,0.38897777,0,0.21090454,0,0.0999,0,0.02759301,10.413291,607.445,2017/9/10
45,LevelThree,0,0.049129963,1.9802417,8.092457,0,0.98921484,0.5169331,4.9564905,0.35228416,2.1056044,0.011333333,0.016333334,122.23821,719.83997,-5.82E-06,0.48084506,1,43,0,0.24462526,0,0.02,0,0.004,0,0.002352941,0,0.001188386,0,3.45E-04,0,0.017855288,0,0.003541517,0,0.001890401,0,9.03E-04,0,1.41E-04,2.87E-09,5.13684,0,0.5896634,1.64E-10,0.37155128,1.02E-10,0.14608112,2.10E-10,0.014036175,0,2.4326875,0,0.38897777,0,0.21090454,0,0.0999,0,0.02759301,10.413291,607.445,2017/9/10
46,LevelThree,0,0.049129963,1.9802417,8.092457,0,0.98921484,0.5169331,4.9564905,0.35228416,2.1056044,0.011333333,0.016333334,122.23821,719.83997,-5.82E-06,0.48084506,1,43,0,0.24462526,0,0.02,0,0.004,0,0.002352941,0,0.001188386,0,3.45E-04,0,0.017855288,0,0.003541517,0,0.001890401,0,9.03E-04,0,1.41E-04,2.87E-09,5.13684,0,0.5896634,1.64E-10,0.37155128,1.02E-10,0.14608112,2.10E-10,0.014036175,0,2.4326875,0,0.38897777,0,0.21090454,0,0.0999,0,0.02759301,10.413291,607.445,2017/9/10
47,LevelThree,0,0.049129963,1.9802417,8.092457,0,0.98921484,0.5169331,4.9564905,0.35228416,2.1056044,0.011333333,0.016333334,122.23821,719.83997,-5.82E-06,0.48084506,1,43,0,0.24462526,0,0.02,0,0.004,0,0.002352941,0,0.001188386,0,3.45E-04,0,0.017855288,0,0.003541517,0,0.001890401,0,9.03E-04,0,1.41E-04,2.87E-09,5.13684,0,0.5896634,1.64E-10,0.37155128,1.02E-10,0.14608112,2.10E-10,0.014036175,0,2.4326875,0,0.38897777,0,0.21090454,0,0.0999,0,0.02759301,10.413291,607.445,2017/9/10
48,LevelThree,0,0.049129963,1.9802417,8.092457,0,0.98921484,0.5169331,4.9564905,0.35228416,2.1056044,0.011333333,0.016333334,122.23821,719.83997,-5.82E-06,0.48084506,1,43,0,0.24462526,0,0.02,0,0.004,0,0.002352941,0,0.001188386,0,3.45E-04,0,0.017855288,0,0.003541517,0,0.001890401,0,9.03E-04,0,1.41E-04,2.87E-09,5.13684,0,0.5896634,1.64E-10,0.37155128,1.02E-10,0.14608112,2.10E-10,0.014036175,0,2.4326875,0,0.38897777,0,0.21090454,0,0.0999,0,0.02759301,10.413291,607.445,2017/9/10
49,LevelThree,0,0.049129963,1.9802417,8.092457,0,0.98921484,0.5169331,4.9564905,0.35228416,2.1056044,0.011333333,0.016333334,122.23821,719.83997,-5.82E-06,0.48084506,1,43,0,0.24462526,0,0.02,0,0.004,0,0.002352941,0,0.001188386,0,3.45E-04,0,0.017855288,0,0.003541517,0,0.001890401,0,9.03E-04,0,1.41E-04,2.87E-09,5.13684,0,0.5896634,1.64E-10,0.37155128,1.02E-10,0.14608112,2.10E-10,0.014036175,0,2.4326875,0,0.38897777,0,0.21090454,0,0.0999,0,0.02759301,10.413291,607.445,2017/9/10
50,LevelThree,0,0.049129963,1.9802417,8.092457,0,0.98921484,0.5169331,4.9564905,0.35228416,2.1056044,0.011333333,0.016333334,122.23821,719.83997,-5.82E-06,0.48084506,1,43,0,0.24462526,0,0.02,0,0.004,0,0.002352941,0,0.001188386,0,3.45E-04,0,0.017855288,0,0.003541517,0,0.001890401,0,9.03E-04,0,1.41E-04,2.87E-09,5.13684,0,0.5896634,1.64E-10,0.37155128,1.02E-10,0.14608112,2.10E-10,0.014036175,0,2.4326875,0,0.38897777,0,0.21090454,0,0.0999,0,0.02759301,10.413291,607.445,2017/9/10
51,LevelThree,0,0.049129963,1.9802417,8.092457,0,0.98921484,0.5169331,4.9564905,0.35228416,2.1056044,0.011333333,0.016333334,122.23821,719.83997,-5.82E-06,0.48084506,1,43,0,0.24462526,0,0.02,0,0.004,0,0.002352941,0,0.001188386,0,3.45E-04,0,0.017855288,0,0.003541517,0,0.001890401,0,9.03E-04,0,1.41E-04,2.87E-09,5.13684,0,0.5896634,1.64E-10,0.37155128,1.02E-10,0.14608112,2.10E-10,0.014036175,0,2.4326875,0,0.38897777,0,0.21090454,0,0.0999,0,0.02759301,10.413291,607.445,2017/9/10
52,LevelThree,0,0.049129963,1.9802417,8.092457,0,0.98921484,0.5169331,4.9564905,0.35228416,2.1056044,0.011333333,0.016333334,122.23821,719.83997,-5.82E-06,0.48084506,1,43,0,0.24462526,0,0.02,0,0.004,0,0.002352941,0,0.001188386,0,3.45E-04,0,0.017855288,0,0.003541517,0,0.001890401,0,9.03E-04,0,1.41E-04,2.87E-09,5.13684,0,0.5896634,1.64E-10,0.37155128,1.02E-10,0.14608112,2.10E-10,0.014036175,0,2.4326875,0,0.38897777,0,0.21090454,0,0.0999,0,0.02759301,10.413291,607.445,2017/9/10
53,LevelThree,0,0.049129963,1.9802417,8.092457,0,0.98921484,0.5169331,4.9564905,0.35228416,2.1056044,0.011333333,0.016333334,122.23821,719.83997,-5.82E-06,0.48084506,1,43,0,0.24462526,0,0.02,0,0.004,0,0.002352941,0,0.001188386,0,3.45E-04,0,0.017855288,0,0.003541517,0,0.001890401,0,9.03E-04,0,1.41E-04,2.87E-09,5.13684,0,0.5896634,1.64E-10,0.37155128,1.02E-10,0.14608112,2.10E-10,0.014036175,0,2.4326875,0,0.38897777,0,0.21090454,0,0.0999,0,0.02759301,10.413291,607.445,2017/9/10
54,LevelThree,0,0.049129963,1.9802417,8.092457,0,0.98921484,0.5169331,4.9564905,0.35228416,2.1056044,0.011333333,0.016333334,122.23821,719.83997,-5.82E-06,0.48084506,1,43,0,0.24462526,0,0.02,0,0.004,0,0.002352941,0,0.001188386,0,3.45E-04,0,0.017855288,0,0.003541517,0,0.001890401,0,9.03E-04,0,1.41E-04,2.87E-09,5.13684,0,0.5896634,1.64E-10,0.37155128,1.02E-10,0.14608112,2.10E-10,0.014036175,0,2.4326875,0,0.38897777,0,0.21090454,0,0.0999,0,0.02759301,10.413291,607.445,2017/9/10
55,LevelThree,0,0.049129963,1.9802417,8.092457,0,0.98921484,0.5169331,4.9564905,0.35228416,2.1056044,0.011333333,0.016333334,122.23821,719.83997,-5.82E-06,0.48084506,1,43,0,0.24462526,0,0.02,0,0.004,0,0.002352941,0,0.001188386,0,3.45E-04,0,0.017855288,0,0.003541517,0,0.001890401,0,9.03E-04,0,1.41E-04,2.87E-09,5.13684,0,0.5896634,1.64E-10,0.37155128,1.02E-10,0.14608112,2.10E-10,0.014036175,0,2.4326875,0,0.38897777,0,0.21090454,0,0.0999,0,0.02759301,10.413291,607.445,2017/9/10
56,LevelThree,0,0.049129963,1.9802417,8.092457,0,0.98921484,0.5169331,4.9564905,0.35228416,2.1056044,0.011333333,0.016333334,122.23821,719.83997,-5.82E-06,0.48084506,1,43,0,0.24462526,0,0.02,0,0.004,0,0.002352941,0,0.001188386,0,3.45E-04,0,0.017855288,0,0.003541517,0,0.001890401,0,9.03E-04,0,1.41E-04,2.87E-09,5.13684,0,0.5896634,1.64E-10,0.37155128,1.02E-10,0.14608112,2.10E-10,0.014036175,0,2.4326875,0,0.38897777,0,0.21090454,0,0.0999,0,0.02759301,10.413291,607.445,2017/9/10
57,LevelThree,0,0.049129963,1.9802417,8.092457,0,0.98921484,0.5169331,4.9564905,0.35228416,2.1056044,0.011333333,0.016333334,122.23821,719.83997,-5.82E-06,0.48084506,1,43,0,0.24462526,0,0.02,0,0.004,0,0.002352941,0,0.001188386,0,3.45E-04,0,0.017855288,0,0.003541517,0,0.001890401,0,9.03E-04,0,1.41E-04,2.87E-09,5.13684,0,0.5896634,1.64E-10,0.37155128,1.02E-10,0.14608112,2.10E-10,0.014036175,0,2.4326875,0,0.38897777,0,0.21090454,0,0.0999,0,0.02759301,10.413291,607.445,2017/9/10
58,GangAoTai,0,0.058629718,2.7080503,9.484609,0,0.98583037,0.56546366,2.2847273,0.75477964,8.499803,0.01029347,0.016,169.1253,1330.7455,0,0.5578291,1,50,0,0.31175524,0,0.025,0,0.006666667,0,0.003076923,0,0.001428571,0,3.17E-04,0,0.021972246,0,0.006058554,0,0.002774925,0,0.001200717,0,2.39E-04,0,87.637535,0,15.64735,0,4.6760716,0,1.300548,0,0.16356523,0,7.4555,0,2.1539445,0,0.883928,0,0.30185184,0,0.056740124,25.911022,2330.91,2017/9/10
59,GangAoTai,0,0.058629718,2.7080503,9.484609,0,0.98583037,0.56546366,2.2847273,0.75477964,8.499803,0.01029347,0.016,169.1253,1330.7455,0,0.5578291,1,50,0,0.31175524,0,0.025,0,0.006666667,0,0.003076923,0,0.001428571,0,3.17E-04,0,0.021972246,0,0.006058554,0,0.002774925,0,0.001200717,0,2.39E-04,0,87.637535,0,15.64735,0,4.6760716,0,1.300548,0,0.16356523,0,7.4555,0,2.1539445,0,0.883928,0,0.30185184,0,0.056740124,25.911022,2330.91,2017/9/10
82,LevelThree,0,0.049129963,1.9802417,8.092457,0,0.98921484,0.5169331,4.9564905,0.35228416,2.1056044,0.011333333,0.016333334,122.23821,719.83997,-5.82E-06,0.48084506,1,43,0,0.24462526,0,0.02,0,0.004,0,0.002352941,0,0.001188386,0,3.45E-04,0,0.017855288,0,0.003541517,0,0.001890401,0,9.03E-04,0,1.41E-04,2.87E-09,5.13684,0,0.5896634,1.64E-10,0.37155128,1.02E-10,0.14608112,2.10E-10,0.014036175,0,2.4326875,0,0.38897777,0,0.21090454,0,0.0999,0,0.02759301,10.413291,607.445,2017/9/10
83,LevelThree,0,0.049129963,1.9802417,8.092457,0,0.98921484,0.5169331,4.9564905,0.35228416,2.1056044,0.011333333,0.016333334,122.23821,719.83997,-5.82E-06,0.48084506,1,43,0,0.24462526,0,0.02,0,0.004,0,0.002352941,0,0.001188386,0,3.45E-04,0,0.017855288,0,0.003541517,0,0.001890401,0,9.03E-04,0,1.41E-04,2.87E-09,5.13684,0,0.5896634,1.64E-10,0.37155128,1.02E-10,0.14608112,2.10E-10,0.014036175,0,2.4326875,0,0.38897777,0,0.21090454,0,0.0999,0,0.02759301,10.413291,607.445,2017/9/10
84,LevelThree,0,0.049129963,1.9802417,8.092457,0,0.98921484,0.5169331,4.9564905,0.35228416,2.1056044,0.011333333,0.016333334,122.23821,719.83997,-5.82E-06,0.48084506,1,43,0,0.24462526,0,0.02,0,0.004,0,0.002352941,0,0.001188386,0,3.45E-04,0,0.017855288,0,0.003541517,0,0.001890401,0,9.03E-04,0,1.41E-04,2.87E-09,5.13684,0,0.5896634,1.64E-10,0.37155128,1.02E-10,0.14608112,2.10E-10,0.014036175,0,2.4326875,0,0.38897777,0,0.21090454,0,0.0999,0,0.02759301,10.413291,607.445,2017/9/10
85,LevelThree,0,0.049129963,1.9802417,8.092457,0,0.98921484,0.5169331,4.9564905,0.35228416,2.1056044,0.011333333,0.016333334,122.23821,719.83997,-5.82E-06,0.48084506,1,43,0,0.24462526,0,0.02,0,0.004,0,0.002352941,0,0.001188386,0,3.45E-04,0,0.017855288,0,0.003541517,0,0.001890401,0,9.03E-04,0,1.41E-04,2.87E-09,5.13684,0,0.5896634,1.64E-10,0.37155128,1.02E-10,0.14608112,2.10E-10,0.014036175,0,2.4326875,0,0.38897777,0,0.21090454,0,0.0999,0,0.02759301,10.413291,607.445,2017/9/10
86,LevelThree,0,0.049129963,1.9802417,8.092457,0,0.98921484,0.5169331,4.9564905,0.35228416,2.1056044,0.011333333,0.016333334,122.23821,719.83997,-5.82E-06,0.48084506,1,43,0,0.24462526,0,0.02,0,0.004,0,0.002352941,0,0.001188386,0,3.45E-04,0,0.017855288,0,0.003541517,0,0.001890401,0,9.03E-04,0,1.41E-04,2.87E-09,5.13684,0,0.5896634,1.64E-10,0.37155128,1.02E-10,0.14608112,2.10E-10,0.014036175,0,2.4326875,0,0.38897777,0,0.21090454,0,0.0999,0,0.02759301,10.413291,607.445,2017/9/10
87,LevelThree,0,0.049129963,1.9802417,8.092457,0,0.98921484,0.5169331,4.9564905,0.35228416,2.1056044,0.011333333,0.016333334,122.23821,719.83997,-5.82E-06,0.48084506,1,43,0,0.24462526,0,0.02,0,0.004,0,0.002352941,0,0.001188386,0,3.45E-04,0,0.017855288,0,0.003541517,0,0.001890401,0,9.03E-04,0,1.41E-04,2.87E-09,5.13684,0,0.5896634,1.64E-10,0.37155128,1.02E-10,0.14608112,2.10E-10,0.014036175,0,2.4326875,0,0.38897777,0,0.21090454,0,0.0999,0,0.02759301,10.413291,607.445,2017/9/10
90,LevelThree,0,0.049129963,1.9802417,8.092457,0,0.98921484,0.5169331,4.9564905,0.35228416,2.1056044,0.011333333,0.016333334,122.23821,719.83997,-5.82E-06,0.48084506,1,43,0,0.24462526,0,0.02,0,0.004,0,0.002352941,0,0.001188386,0,3.45E-04,0,0.017855288,0,0.003541517,0,0.001890401,0,9.03E-04,0,1.41E-04,2.87E-09,5.13684,0,0.5896634,1.64E-10,0.37155128,1.02E-10,0.14608112,2.10E-10,0.014036175,0,2.4326875,0,0.38897777,0,0.21090454,0,0.0999,0,0.02759301,10.413291,607.445,2017/9/10
91,LevelThree,0,0.049129963,1.9802417,8.092457,0,0.98921484,0.5169331,4.9564905,0.35228416,2.1056044,0.011333333,0.016333334,122.23821,719.83997,-5.82E-06,0.48084506,1,43,0,0.24462526,0,0.02,0,0.004,0,0.002352941,0,0.001188386,0,3.45E-04,0,0.017855288,0,0.003541517,0,0.001890401,0,9.03E-04,0,1.41E-04,2.87E-09,5.13684,0,0.5896634,1.64E-10,0.37155128,1.02E-10,0.14608112,2.10E-10,0.014036175,0,2.4326875,0,0.38897777,0,0.21090454,0,0.0999,0,0.02759301,10.413291,607.445,2017/9/10
92,LevelThree,0,0.049129963,1.9802417,8.092457,0,0.98921484,0.5169331,4.9564905,0.35228416,2.1056044,0.011333333,0.016333334,122.23821,719.83997,-5.82E-06,0.48084506,1,43,0,0.24462526,0,0.02,0,0.004,0,0.002352941,0,0.001188386,0,3.45E-04,0,0.017855288,0,0.003541517,0,0.001890401,0,9.03E-04,0,1.41E-04,2.87E-09,5.13684,0,0.5896634,1.64E-10,0.37155128,1.02E-10,0.14608112,2.10E-10,0.014036175,0,2.4326875,0,0.38897777,0,0.21090454,0,0.0999,0,0.02759301,10.413291,607.445,2017/9/10
93,LevelThree,0,0.049129963,1.9802417,8.092457,0,0.98921484,0.5169331,4.9564905,0.35228416,2.1056044,0.011333333,0.016333334,122.23821,719.83997,-5.82E-06,0.48084506,1,43,0,0.24462526,0,0.02,0,0.004,0,0.002352941,0,0.001188386,0,3.45E-04,0,0.017855288,0,0.003541517,0,0.001890401,0,9.03E-04,0,1.41E-04,2.87E-09,5.13684,0,0.5896634,1.64E-10,0.37155128,1.02E-10,0.14608112,2.10E-10,0.014036175,0,2.4326875,0,0.38897777,0,0.21090454,0,0.0999,0,0.02759301,10.413291,607.445,2017/9/10
94,LevelThree,0,0.049129963,1.9802417,8.092457,0,0.98921484,0.5169331,4.9564905,0.35228416,2.1056044,0.011333333,0.016333334,122.23821,719.83997,-5.82E-06,0.48084506,1,43,0,0.24462526,0,0.02,0,0.004,0,0.002352941,0,0.001188386,0,3.45E-04,0,0.017855288,0,0.003541517,0,0.001890401,0,9.03E-04,0,1.41E-04,2.87E-09,5.13684,0,0.5896634,1.64E-10,0.37155128,1.02E-10,0.14608112,2.10E-10,0.014036175,0,2.4326875,0,0.38897777,0,0.21090454,0,0.0999,0,0.02759301,10.413291,607.445,2017/9/10
95,LevelThree,0,0.049129963,1.9802417,8.092457,0,0.98921484,0.5169331,4.9564905,0.35228416,2.1056044,0.011333333,0.016333334,122.23821,719.83997,-5.82E-06,0.48084506,1,43,0,0.24462526,0,0.02,0,0.004,0,0.002352941,0,0.001188386,0,3.45E-04,0,0.017855288,0,0.003541517,0,0.001890401,0,9.03E-04,0,1.41E-04,2.87E-09,5.13684,0,0.5896634,1.64E-10,0.37155128,1.02E-10,0.14608112,2.10E-10,0.014036175,0,2.4326875,0,0.38897777,0,0.21090454,0,0.0999,0,0.02759301,10.413291,607.445,2017/9/10
96,LevelThree,0,0.049129963,1.9802417,8.092457,0,0.98921484,0.5169331,4.9564905,0.35228416,2.1056044,0.011333333,0.016333334,122.23821,719.83997,-5.82E-06,0.48084506,1,43,0,0.24462526,0,0.02,0,0.004,0,0.002352941,0,0.001188386,0,3.45E-04,0,0.017855288,0,0.003541517,0,0.001890401,0,9.03E-04,0,1.41E-04,2.87E-09,5.13684,0,0.5896634,1.64E-10,0.37155128,1.02E-10,0.14608112,2.10E-10,0.014036175,0,2.4326875,0,0.38897777,0,0.21090454,0,0.0999,0,0.02759301,10.413291,607.445,2017/9/10
97,LevelThree,0,0.049129963,1.9802417,8.092457,0,0.98921484,0.5169331,4.9564905,0.35228416,2.1056044,0.011333333,0.016333334,122.23821,719.83997,-5.82E-06,0.48084506,1,43,0,0.24462526,0,0.02,0,0.004,0,0.002352941,0,0.001188386,0,3.45E-04,0,0.017855288,0,0.003541517,0,0.001890401,0,9.03E-04,0,1.41E-04,2.87E-09,5.13684,0,0.5896634,1.64E-10,0.37155128,1.02E-10,0.14608112,2.10E-10,0.014036175,0,2.4326875,0,0.38897777,0,0.21090454,0,0.0999,0,0.02759301,10.413291,607.445,2017/9/10
98,LevelThree,0,0.049129963,1.9802417,8.092457,0,0.98921484,0.5169331,4.9564905,0.35228416,2.1056044,0.011333333,0.016333334,122.23821,719.83997,-5.82E-06,0.48084506,1,43,0,0.24462526,0,0.02,0,0.004,0,0.002352941,0,0.001188386,0,3.45E-04,0,0.017855288,0,0.003541517,0,0.001890401,0,9.03E-04,0,1.41E-04,2.87E-09,5.13684,0,0.5896634,1.64E-10,0.37155128,1.02E-10,0.14608112,2.10E-10,0.014036175,0,2.4326875,0,0.38897777,0,0.21090454,0,0.0999,0,0.02759301,10.413291,607.445,2017/9/10
99,LevelThree,0,0.049129963,1.9802417,8.092457,0,0.98921484,0.5169331,4.9564905,0.35228416,2.1056044,0.011333333,0.016333334,122.23821,719.83997,-5.82E-06,0.48084506,1,43,0,0.24462526,0,0.02,0,0.004,0,0.002352941,0,0.001188386,0,3.45E-04,0,0.017855288,0,0.003541517,0,0.001890401,0,9.03E-04,0,1.41E-04,2.87E-09,5.13684,0,0.5896634,1.64E-10,0.37155128,1.02E-10,0.14608112,2.10E-10,0.014036175,0,2.4326875,0,0.38897777,0,0.21090454,0,0.0999,0,0.02759301,10.413291,607.445,2017/9/10
100,LevelThree,0,0.049129963,1.9802417,8.092457,0,0.98921484,0.5169331,4.9564905,0.35228416,2.1056044,0.011333333,0.016333334,122.23821,719.83997,-5.82E-06,0.48084506,1,43,0,0.24462526,0,0.02,0,0.004,0,0.002352941,0,0.001188386,0,3.45E-04,0,0.017855288,0,0.003541517,0,0.001890401,0,9.03E-04,0,1.41E-04,2.87E-09,5.13684,0,0.5896634,1.64E-10,0.37155128,1.02E-10,0.14608112,2.10E-10,0.014036175,0,2.4326875,0,0.38897777,0,0.21090454,0,0.0999,0,0.02759301,10.413291,607.445,2017/9/10
103,LevelTwoB,0,0.042253517,2.4680102,8.409386,0,0.9845764,0.5920009,2.093099,0.35645938,1.8192104,0.011333333,0.016,123.5,653.36365,0,0.43152785,1,49,0,0.2741128,0,0.02,0,0.004615385,0,0.002352941,0,0.00125,0,3.77E-04,0,0.0194591,0,0.00495143,0,0.002398424,0,0.001192176,0,2.95E-04,2.67E-10,8.501348,0,1.9981711,4.61E-10,0.8068867,4.36E-11,0.4151141,3.66E-11,0.05365686,0,1.56,0,0.41960073,0,0.2037655,0,0.103063636,0,0.028128091,8.937623,504.62305,2017/9/10
104,LevelThree,0,0.049129963,1.9802417,8.092457,0,0.98921484,0.5169331,4.9564905,0.35228416,2.1056044,0.011333333,0.016333334,122.23821,719.83997,-5.82E-06,0.48084506,1,43,0,0.24462526,0,0.02,0,0.004,0,0.002352941,0,0.001188386,0,3.45E-04,0,0.017855288,0,0.003541517,0,0.001890401,0,9.03E-04,0,1.41E-04,2.87E-09,5.13684,0,0.5896634,1.64E-10,0.37155128,1.02E-10,0.14608112,2.10E-10,0.014036175,0,2.4326875,0,0.38897777,0,0.21090454,0,0.0999,0,0.02759301,10.413291,607.445,2017/9/10
105,LevelTwoB,0,0.042253517,2.4680102,8.409386,0,0.9845764,0.5920009,2.093099,0.35645938,1.8192104,0.011333333,0.016,123.5,653.36365,0,0.43152785,1,49,0,0.2741128,0,0.02,0,0.004615385,0,0.002352941,0,0.00125,0,3.77E-04,0,0.0194591,0,0.00495143,0,0.002398424,0,0.001192176,0,2.95E-04,2.67E-10,8.501348,0,1.9981711,4.61E-10,0.8068867,4.36E-11,0.4151141,3.66E-11,0.05365686,0,1.56,0,0.41960073,0,0.2037655,0,0.103063636,0,0.028128091,8.937623,504.62305,2017/9/10
106,LevelThree,0,0.049129963,1.9802417,8.092457,0,0.98921484,0.5169331,4.9564905,0.35228416,2.1056044,0.011333333,0.016333334,122.23821,719.83997,-5.82E-06,0.48084506,1,43,0,0.24462526,0,0.02,0,0.004,0,0.002352941,0,0.001188386,0,3.45E-04,0,0.017855288,0,0.003541517,0,0.001890401,0,9.03E-04,0,1.41E-04,2.87E-09,5.13684,0,0.5896634,1.64E-10,0.37155128,1.02E-10,0.14608112,2.10E-10,0.014036175,0,2.4326875,0,0.38897777,0,0.21090454,0,0.0999,0,0.02759301,10.413291,607.445,2017/9/10
108,LevelThree,0,0.049129963,1.9802417,8.092457,0,0.98921484,0.5169331,4.9564905,0.35228416,2.1056044,0.011333333,0.016333334,122.23821,719.83997,-5.82E-06,0.48084506,1,43,0,0.24462526,0,0.02,0,0.004,0,0.002352941,0,0.001188386,0,3.45E-04,0,0.017855288,0,0.003541517,0,0.001890401,0,9.03E-04,0,1.41E-04,2.87E-09,5.13684,0,0.5896634,1.64E-10,0.37155128,1.02E-10,0.14608112,2.10E-10,0.014036175,0,2.4326875,0,0.38897777,0,0.21090454,0,0.0999,0,0.02759301,10.413291,607.445,2017/9/10
109,LevelThree,0,0.049129963,1.9802417,8.092457,0,0.98921484,0.5169331,4.9564905,0.35228416,2.1056044,0.011333333,0.016333334,122.23821,719.83997,-5.82E-06,0.48084506,1,43,0,0.24462526,0,0.02,0,0.004,0,0.002352941,0,0.001188386,0,3.45E-04,0,0.017855288,0,0.003541517,0,0.001890401,0,9.03E-04,0,1.41E-04,2.87E-09,5.13684,0,0.5896634,1.64E-10,0.37155128,1.02E-10,0.14608112,2.10E-10,0.014036175,0,2.4326875,0,0.38897777,0,0.21090454,0,0.0999,0,0.02759301,10.413291,607.445,2017/9/10
110,LevelThree,0,0.049129963,1.9802417,8.092457,0,0.98921484,0.5169331,4.9564905,0.35228416,2.1056044,0.011333333,0.016333334,122.23821,719.83997,-5.82E-06,0.48084506,1,43,0,0.24462526,0,0.02,0,0.004,0,0.002352941,0,0.001188386,0,3.45E-04,0,0.017855288,0,0.003541517,0,0.001890401,0,9.03E-04,0,1.41E-04,2.87E-09,5.13684,0,0.5896634,1.64E-10,0.37155128,1.02E-10,0.14608112,2.10E-10,0.014036175,0,2.4326875,0,0.38897777,0,0.21090454,0,0.0999,0,0.02759301,10.413291,607.445,2017/9/10
111,LevelThree,0,0.049129963,1.9802417,8.092457,0,0.98921484,0.5169331,4.9564905,0.35228416,2.1056044,0.011333333,0.016333334,122.23821,719.83997,-5.82E-06,0.48084506,1,43,0,0.24462526,0,0.02,0,0.004,0,0.002352941,0,0.001188386,0,3.45E-04,0,0.017855288,0,0.003541517,0,0.001890401,0,9.03E-04,0,1.41E-04,2.87E-09,5.13684,0,0.5896634,1.64E-10,0.37155128,1.02E-10,0.14608112,2.10E-10,0.014036175,0,2.4326875,0,0.38897777,0,0.21090454,0,0.0999,0,0.02759301,10.413291,607.445,2017/9/10
112,LevelThree,0,0.049129963,1.9802417,8.092457,0,0.98921484,0.5169331,4.9564905,0.35228416,2.1056044,0.011333333,0.016333334,122.23821,719.83997,-5.82E-06,0.48084506,1,43,0,0.24462526,0,0.02,0,0.004,0,0.002352941,0,0.001188386,0,3.45E-04,0,0.017855288,0,0.003541517,0,0.001890401,0,9.03E-04,0,1.41E-04,2.87E-09,5.13684,0,0.5896634,1.64E-10,0.37155128,1.02E-10,0.14608112,2.10E-10,0.014036175,0,2.4326875,0,0.38897777,0,0.21090454,0,0.0999,0,0.02759301,10.413291,607.445,2017/9/10
117,LevelThree,0,0.049129963,1.9802417,8.092457,0,0.98921484,0.5169331,4.9564905,0.35228416,2.1056044,0.011333333,0.016333334,122.23821,719.83997,-5.82E-06,0.48084506,1,43,0,0.24462526,0,0.02,0,0.004,0,0.002352941,0,0.001188386,0,3.45E-04,0,0.017855288,0,0.003541517,0,0.001890401,0,9.03E-04,0,1.41E-04,2.87E-09,5.13684,0,0.5896634,1.64E-10,0.37155128,1.02E-10,0.14608112,2.10E-10,0.014036175,0,2.4326875,0,0.38897777,0,0.21090454,0,0.0999,0,0.02759301,10.413291,607.445,2017/9/10
